,02_95stain1-120716_S2_merged_R1.fastq.gz.fq.gzAligned.sortedByCoord.out.down_sampled
ENSG00000167004.12,5135
ENSG00000167005.13,5136
ENSG00000167034.9,5137
ENSG00000167077.12,5138
ENSG00000167085.11,5139
ENSG00000167088.10,5140
ENSG00000167105.7,5141
ENSG00000167110.16,5142
ENSG00000167112.9,5143
ENSG00000167113.10,5144
ENSG00000167118.10,5145
ENSG00000167123.18,5146
ENSG00000167136.6,5147
ENSG00000167182.12,5148
ENSG00000167186.10,5149
ENSG00000167196.13,5150
ENSG00000167257.10,5151
ENSG00000167258.13,5152
ENSG00000167264.17,5153
ENSG00000167272.10,5154
ENSG00000167283.7,5155
ENSG00000167286.9,5156
ENSG00000167315.17,5157
ENSG00000167325.14,5158
ENSG00000167355.7,5159
ENSG00000167380.16,5160
ENSG00000167397.14,5161
ENSG00000167434.9,5162
ENSG00000167460.14,5163
ENSG00000167461.11,5164
ENSG00000167468.16,5165
ENSG00000167470.12,5166
ENSG00000167491.17,5167
ENSG00000167508.10,5168
ENSG00000167513.8,5169
ENSG00000167515.10,5170
ENSG00000167522.14,5171
ENSG00000167523.13,5172
ENSG00000167526.13,5173
ENSG00000167528.12,5174
ENSG00000167543.15,5175
ENSG00000167550.10,5176
ENSG00000167552.13,5177
ENSG00000167553.14,5178
ENSG00000167632.14,5179
ENSG00000167635.11,5180
ENSG00000167641.10,5181
ENSG00000167645.16,5182
ENSG00000167646.13,5183
ENSG00000167658.15,5184
ENSG00000167670.15,5185
ENSG00000167671.11,5186
ENSG00000167699.13,5187
ENSG00000167721.10,5188
ENSG00000167733.13,5189
ENSG00000167740.9,5190
ENSG00000167747.13,5191
ENSG00000167766.18,5192
ENSG00000167770.11,5193
ENSG00000167775.10,5194
ENSG00000167792.11,5195
ENSG00000167797.7,5196
ENSG00000167799.9,5197
ENSG00000167815.11,5198
ENSG00000167851.13,5199
ENSG00000167862.9,5200
ENSG00000167863.11,5201
ENSG00000167881.14,5202
ENSG00000167895.14,5203
ENSG00000167900.11,5204
ENSG00000167904.14,5205
ENSG00000167920.8,5206
ENSG00000167930.15,5207
ENSG00000167962.12,5208
ENSG00000167965.17,5209
ENSG00000167969.12,5210
ENSG00000167972.13,5211
ENSG00000167977.8,5212
ENSG00000167978.16,5213
ENSG00000167985.6,5214
ENSG00000167986.13,5215
ENSG00000167987.10,5216
ENSG00000167994.11,5217
ENSG00000167995.15,5218
ENSG00000167996.15,5219
ENSG00000168002.11,5220
ENSG00000168003.16,5221
ENSG00000168005.8,5222
ENSG00000168010.10,5223
ENSG00000168028.13,5224
ENSG00000168036.16,5225
ENSG00000168061.13,5226
ENSG00000168062.9,5227
ENSG00000168066.20,5228
ENSG00000168071.21,5229
ENSG00000168078.9,5230
ENSG00000168090.9,5231
ENSG00000168092.13,5232
ENSG00000168101.14,5233
ENSG00000168116.13,5234
ENSG00000168118.11,5235
ENSG00000168137.15,5236
ENSG00000168152.12,5237
ENSG00000168159.10,5238
ENSG00000168175.14,5239
ENSG00000168209.4,5240
ENSG00000168214.20,5241
ENSG00000168216.10,5242
ENSG00000168234.12,5243
ENSG00000168255.18,5244
ENSG00000168256.17,5245
ENSG00000168259.14,5246
ENSG00000168264.10,5247
ENSG00000168268.10,5248
ENSG00000168273.7,5249
ENSG00000168275.14,5250
ENSG00000168283.13,5251
ENSG00000168286.2,5252
ENSG00000168288.12,5253
ENSG00000168291.12,5254
ENSG00000168297.15,5255
ENSG00000168298.5,5256
ENSG00000168300.13,5257
ENSG00000168301.12,5258
ENSG00000168303.6,5259
ENSG00000168374.10,5260
ENSG00000168385.17,5261
ENSG00000168393.12,5262
ENSG00000168397.16,5263
ENSG00000168404.12,5264
ENSG00000168411.13,5265
ENSG00000168421.12,5266
ENSG00000168438.14,5267
ENSG00000168439.16,5268
ENSG00000168461.12,5269
ENSG00000168476.11,5270
ENSG00000168488.18,5271
ENSG00000168496.3,5272
ENSG00000168497.4,5273
ENSG00000168502.17,5274
ENSG00000168522.12,5275
ENSG00000168538.15,5276
ENSG00000168556.6,5277
ENSG00000168564.5,5278
ENSG00000168569.7,5279
ENSG00000168591.15,5280
ENSG00000168610.14,5281
ENSG00000168612.4,5282
ENSG00000168615.11,5283
ENSG00000168653.10,5284
ENSG00000168679.17,5285
ENSG00000168701.18,5286
ENSG00000168710.17,5287
ENSG00000168724.14,5288
ENSG00000168754.13,5289
ENSG00000168765.15,5290
ENSG00000168769.12,5291
ENSG00000168778.11,5292
ENSG00000168779.19,5293
ENSG00000168795.4,5294
ENSG00000168802.12,5295
ENSG00000168803.14,5296
ENSG00000168818.9,5297
ENSG00000168826.15,5298
ENSG00000168827.14,5299
ENSG00000168872.15,5300
ENSG00000168876.8,5301
ENSG00000168883.19,5302
ENSG00000168884.14,5303
ENSG00000168887.10,5304
ENSG00000168894.9,5305
ENSG00000168904.14,5306
ENSG00000168917.8,5307
ENSG00000168924.14,5308
ENSG00000168936.10,5309
ENSG00000168938.5,5310
ENSG00000168944.15,5311
ENSG00000168958.19,5312
ENSG00000168995.13,5313
ENSG00000169016.16,5314
ENSG00000169019.10,5315
ENSG00000169020.9,5316
ENSG00000169021.5,5317
ENSG00000169032.9,5318
ENSG00000169045.17,5319
ENSG00000169057.19,5320
ENSG00000169062.14,5321
ENSG00000169087.10,5322
ENSG00000169118.15,5323
ENSG00000169139.11,5324
ENSG00000169155.9,5325
ENSG00000169169.14,5326
ENSG00000169174.10,5327
ENSG00000169180.11,5328
ENSG00000169189.16,5329
ENSG00000169217.8,5330
ENSG00000169221.13,5331
ENSG00000169223.14,5332
ENSG00000169228.13,5333
ENSG00000169230.9,5334
ENSG00000169231.13,5335
ENSG00000169241.17,5336
ENSG00000169249.12,5337
ENSG00000169251.12,5338
ENSG00000169253.3,5339
ENSG00000169288.17,5340
ENSG00000169299.13,5341
ENSG00000169359.13,5342
ENSG00000169372.12,5343
ENSG00000169379.15,5344
ENSG00000169398.19,5345
ENSG00000169429.10,5346
ENSG00000169432.14,5347
ENSG00000169442.8,5348
ENSG00000169446.5,5349
ENSG00000169490.16,5350
ENSG00000169504.14,5351
ENSG00000169519.19,5352
ENSG00000169551.12,5353
ENSG00000169554.16,5354
ENSG00000169567.11,5355
ENSG00000169592.14,5356
ENSG00000169599.12,5357
ENSG00000169607.12,5358
ENSG00000169609.13,5359
ENSG00000169627.7,5360
ENSG00000169635.9,5361
ENSG00000169641.13,5362
ENSG00000169679.14,5363
ENSG00000169682.17,5364
ENSG00000169684.13,5365
ENSG00000169689.14,5366
ENSG00000169692.12,5367
ENSG00000169696.15,5368
ENSG00000169710.6,5369
ENSG00000169714.16,5370
ENSG00000169718.17,5371
ENSG00000169727.12,5372
ENSG00000169738.7,5373
ENSG00000169740.13,5374
ENSG00000169756.16,5375
ENSG00000169762.16,5376
ENSG00000169764.14,5377
ENSG00000169813.16,5378
ENSG00000169871.12,5379
ENSG00000169895.5,5380
ENSG00000169905.12,5381
ENSG00000169919.16,5382
ENSG00000169951.9,5383
ENSG00000169967.16,5384
ENSG00000169972.11,5385
ENSG00000169976.6,5386
ENSG00000170006.11,5387
ENSG00000170027.6,5388
ENSG00000170035.15,5389
ENSG00000170043.11,5390
ENSG00000170085.17,5391
ENSG00000170113.15,5392
ENSG00000170142.11,5393
ENSG00000170144.18,5394
ENSG00000170145.4,5395
ENSG00000170175.10,5396
ENSG00000170234.12,5397
ENSG00000170242.17,5398
ENSG00000170248.13,5399
ENSG00000170260.8,5400
ENSG00000170266.15,5401
ENSG00000170270.4,5402
ENSG00000170275.14,5403
ENSG00000170291.14,5404
ENSG00000170296.9,5405
ENSG00000170310.14,5406
ENSG00000170312.15,5407
ENSG00000170315.13,5408
ENSG00000170340.10,5409
ENSG00000170345.9,5410
ENSG00000170348.8,5411
ENSG00000170356.8,5412
ENSG00000170379.19,5413
ENSG00000170385.9,5414
ENSG00000170412.16,5415
ENSG00000170421.11,5416
ENSG00000170445.12,5417
ENSG00000170448.11,5418
ENSG00000170456.14,5419
ENSG00000170469.10,5420
ENSG00000170471.14,5421
ENSG00000170473.16,5422
ENSG00000170502.12,5423
ENSG00000170515.13,5424
ENSG00000170522.9,5425
ENSG00000170540.14,5426
ENSG00000170542.5,5427
ENSG00000170545.16,5428
ENSG00000170584.10,5429
ENSG00000170606.13,5430
ENSG00000170608.2,5431
ENSG00000170619.9,5432
ENSG00000170627.9,5433
ENSG00000170633.16,5434
ENSG00000170634.12,5435
ENSG00000170638.9,5436
ENSG00000170689.9,5437
ENSG00000170734.11,5438
ENSG00000170759.10,5439
ENSG00000170779.10,5440
ENSG00000170791.17,5441
ENSG00000170836.11,5442
ENSG00000170852.10,5443
ENSG00000170855.3,5444
ENSG00000170860.3,5445
ENSG00000170871.11,5446
ENSG00000170876.7,5447
ENSG00000170881.4,5448
ENSG00000170889.13,5449
ENSG00000170892.10,5450
ENSG00000170893.3,5451
ENSG00000170903.10,5452
ENSG00000170906.15,5453
ENSG00000170915.8,5454
ENSG00000170949.17,5455
ENSG00000171051.8,5456
ENSG00000171067.10,5457
ENSG00000171101.13,5458
ENSG00000171105.13,5459
ENSG00000171130.17,5460
ENSG00000171135.12,5461
ENSG00000171148.13,5462
ENSG00000171155.7,5463
ENSG00000171159.4,5464
ENSG00000171160.17,5465
ENSG00000171161.12,5466
ENSG00000171163.15,5467
ENSG00000171169.8,5468
ENSG00000171202.6,5469
ENSG00000171204.12,5470
ENSG00000171206.13,5471
ENSG00000171208.9,5472
ENSG00000171222.10,5473
ENSG00000171223.5,5474
ENSG00000171224.8,5475
ENSG00000171227.6,5476
ENSG00000171236.9,5477
ENSG00000171241.8,5478
ENSG00000171243.7,5479
ENSG00000171302.16,5480
ENSG00000171307.18,5481
ENSG00000171310.10,5482
ENSG00000171311.12,5483
ENSG00000171314.8,5484
ENSG00000171316.11,5485
ENSG00000171320.14,5486
ENSG00000171345.13,5487
ENSG00000171421.12,5488
ENSG00000171428.13,5489
ENSG00000171443.6,5490
ENSG00000171453.17,5491
ENSG00000171466.9,5492
ENSG00000171467.15,5493
ENSG00000171469.10,5494
ENSG00000171488.14,5495
ENSG00000171490.12,5496
ENSG00000171492.14,5497
ENSG00000171503.11,5498
ENSG00000171530.13,5499
ENSG00000171566.11,5500
ENSG00000171574.17,5501
ENSG00000171604.11,5502
ENSG00000171608.15,5503
ENSG00000171612.6,5504
ENSG00000171634.16,5505
ENSG00000171714.10,5506
ENSG00000171720.9,5507
ENSG00000171723.15,5508
ENSG00000171735.18,5509
ENSG00000171763.17,5510
ENSG00000171777.15,5511
ENSG00000171792.10,5512
ENSG00000171793.13,5513
ENSG00000171806.11,5514
ENSG00000171824.13,5515
ENSG00000171840.11,5516
ENSG00000171843.15,5517
ENSG00000171848.13,5518
ENSG00000171858.17,5519
ENSG00000171862.9,5520
ENSG00000171863.12,5521
ENSG00000171865.9,5522
ENSG00000171867.16,5523
ENSG00000171928.13,5524
ENSG00000171940.13,5525
ENSG00000171943.11,5526
ENSG00000171960.10,5527
ENSG00000171970.12,5528
ENSG00000171984.14,5529
ENSG00000171988.17,5530
ENSG00000172007.5,5531
ENSG00000172009.14,5532
ENSG00000172053.14,5533
ENSG00000172058.15,5534
ENSG00000172059.10,5535
ENSG00000172062.16,5536
ENSG00000172086.7,5537
ENSG00000172113.8,5538
ENSG00000172115.8,5539
ENSG00000172171.10,5540
ENSG00000172172.7,5541
ENSG00000172216.5,5542
ENSG00000172239.13,5543
ENSG00000172244.8,5544
ENSG00000172262.11,5545
ENSG00000172269.16,5546
ENSG00000172270.18,5547
ENSG00000172273.12,5548
ENSG00000172301.10,5549
ENSG00000172315.5,5550
ENSG00000172331.11,5551
ENSG00000172336.4,5552
ENSG00000172339.9,5553
ENSG00000172340.14,5554
ENSG00000172354.9,5555
ENSG00000172366.19,5556
ENSG00000172375.12,5557
ENSG00000172380.5,5558
ENSG00000172428.10,5559
ENSG00000172432.18,5560
ENSG00000172466.15,5561
ENSG00000172469.14,5562
ENSG00000172493.20,5563
ENSG00000172500.12,5564
ENSG00000172531.14,5565
ENSG00000172534.13,5566
ENSG00000172586.7,5567
ENSG00000172590.18,5568
ENSG00000172594.12,5569
ENSG00000172661.17,5570
ENSG00000172663.8,5571
ENSG00000172687.13,5572
ENSG00000172725.13,5573
ENSG00000172732.11,5574
ENSG00000172757.12,5575
ENSG00000172766.18,5576
ENSG00000172775.16,5577
ENSG00000172785.18,5578
ENSG00000172795.15,5579
ENSG00000172809.12,5580
ENSG00000172845.13,5581
ENSG00000172869.14,5582
ENSG00000172889.15,5583
ENSG00000172890.11,5584
ENSG00000172893.15,5585
ENSG00000172901.19,5586
ENSG00000172922.8,5587
ENSG00000172936.12,5588
ENSG00000172939.8,5589
ENSG00000172965.14,5590
ENSG00000172974.11,5591
ENSG00000172992.11,5592
ENSG00000173011.11,5593
ENSG00000173020.10,5594
ENSG00000173039.18,5595
ENSG00000173040.12,5596
ENSG00000173113.6,5597
ENSG00000173120.14,5598
ENSG00000173137.11,5599
ENSG00000173141.4,5600
ENSG00000173145.11,5601
ENSG00000173163.10,5602
ENSG00000173193.13,5603
ENSG00000173207.12,5604
ENSG00000173218.14,5605
ENSG00000173221.13,5606
ENSG00000173226.16,5607
ENSG00000173230.15,5608
ENSG00000173264.13,5609
ENSG00000173267.13,5610
ENSG00000173272.13,5611
ENSG00000173273.15,5612
ENSG00000173275.12,5613
ENSG00000173295.7,5614
ENSG00000173327.7,5615
ENSG00000173409.13,5616
ENSG00000173418.11,5617
ENSG00000173436.13,5618
ENSG00000173451.6,5619
ENSG00000173457.10,5620
ENSG00000173465.7,5621
ENSG00000173473.10,5622
ENSG00000173486.12,5623
ENSG00000173511.9,5624
ENSG00000173540.12,5625
ENSG00000173542.8,5626
ENSG00000173545.4,5627
ENSG00000173559.12,5628
ENSG00000173575.18,5629
ENSG00000173581.7,5630
ENSG00000173588.14,5631
ENSG00000173598.13,5632
ENSG00000173611.17,5633
ENSG00000173638.18,5634
ENSG00000173653.7,5635
ENSG00000173660.11,5636
ENSG00000173674.10,5637
ENSG00000173692.12,5638
ENSG00000173715.15,5639
ENSG00000173726.10,5640
ENSG00000173727.11,5641
ENSG00000173728.10,5642
ENSG00000173757.9,5643
ENSG00000173786.16,5644
ENSG00000173801.16,5645
ENSG00000173812.10,5646
ENSG00000173846.12,5647
ENSG00000173848.18,5648
ENSG00000173852.13,5649
ENSG00000173875.13,5650
ENSG00000173890.16,5651
ENSG00000173915.12,5652
ENSG00000173917.10,5653
ENSG00000173926.5,5654
ENSG00000173928.2,5655
ENSG00000173933.19,5656
ENSG00000173960.12,5657
ENSG00000173992.8,5658
ENSG00000174010.9,5659
ENSG00000174021.10,5660
ENSG00000174032.16,5661
ENSG00000174132.8,5662
ENSG00000174165.7,5663
ENSG00000174173.6,5664
ENSG00000174206.12,5665
ENSG00000174227.15,5666
ENSG00000174231.16,5667
ENSG00000174365.19,5668
ENSG00000174371.16,5669
ENSG00000174405.13,5670
ENSG00000174428.16,5671
ENSG00000174437.16,5672
ENSG00000174442.11,5673
ENSG00000174444.14,5674
ENSG00000174446.12,5675
ENSG00000174456.13,5676
ENSG00000174501.14,5677
ENSG00000174547.13,5678
ENSG00000174564.12,5679
ENSG00000174574.15,5680
ENSG00000174606.12,5681
ENSG00000174652.17,5682
ENSG00000174669.11,5683
ENSG00000174684.6,5684
ENSG00000174695.9,5685
ENSG00000174720.15,5686
ENSG00000174748.18,5687
ENSG00000174749.5,5688
ENSG00000174775.16,5689
ENSG00000174780.15,5690
ENSG00000174788.9,5691
ENSG00000174796.12,5692
ENSG00000174842.16,5693
ENSG00000174851.14,5694
ENSG00000174886.12,5695
ENSG00000174891.12,5696
ENSG00000174903.14,5697
ENSG00000174915.11,5698
ENSG00000174917.8,5699
ENSG00000174953.13,5700
ENSG00000174977.8,5701
ENSG00000175029.16,5702
ENSG00000175048.16,5703
ENSG00000175061.17,5704
ENSG00000175073.7,5705
ENSG00000175087.9,5706
ENSG00000175110.11,5707
ENSG00000175115.11,5708
ENSG00000175130.6,5709
ENSG00000175137.10,5710
ENSG00000175166.16,5711
ENSG00000175182.13,5712
ENSG00000175193.12,5713
ENSG00000175197.10,5714
ENSG00000175203.15,5715
ENSG00000175213.2,5716
ENSG00000175215.9,5717
ENSG00000175216.14,5718
ENSG00000175221.14,5719
ENSG00000175224.16,5720
ENSG00000175265.17,5721
ENSG00000175274.18,5722
ENSG00000175279.21,5723
ENSG00000175294.5,5724
ENSG00000175305.16,5725
ENSG00000175309.14,5726
ENSG00000175324.9,5727
ENSG00000175334.7,5728
ENSG00000175348.10,5729
ENSG00000175352.10,5730
ENSG00000175354.18,5731
ENSG00000175376.8,5732
ENSG00000175387.15,5733
ENSG00000175390.12,5734
ENSG00000175416.12,5735
ENSG00000175445.14,5736
ENSG00000175449.13,5737
ENSG00000175455.14,5738
ENSG00000175467.14,5739
ENSG00000175536.6,5740
ENSG00000175550.7,5741
ENSG00000175567.8,5742
ENSG00000175573.6,5743
ENSG00000175575.12,5744
ENSG00000175581.13,5745
ENSG00000175582.19,5746
ENSG00000175602.3,5747
ENSG00000175606.10,5748
ENSG00000175634.14,5749
ENSG00000175643.8,5750
ENSG00000175701.10,5751
ENSG00000175707.8,5752
ENSG00000175741.5,5753
ENSG00000175756.13,5754
ENSG00000175768.12,5755
ENSG00000175782.9,5756
ENSG00000175792.11,5757
ENSG00000175826.11,5758
ENSG00000175832.12,5759
ENSG00000175854.11,5760
ENSG00000175866.15,5761
ENSG00000175886.10,5762
ENSG00000175895.3,5763
ENSG00000175931.12,5764
ENSG00000175938.6,5765
ENSG00000175970.8,5766
ENSG00000176014.12,5767
ENSG00000176018.12,5768
ENSG00000176022.4,5769
ENSG00000176043.5,5770
ENSG00000176046.8,5771
ENSG00000176055.9,5772
ENSG00000176087.14,5773
ENSG00000176092.13,5774
ENSG00000176095.11,5775
ENSG00000176101.11,5776
ENSG00000176102.11,5777
ENSG00000176105.13,5778
ENSG00000176124.11,5779
ENSG00000176142.12,5780
ENSG00000176148.15,5781
ENSG00000176155.18,5782
ENSG00000176171.11,5783
ENSG00000176208.8,5784
ENSG00000176209.11,5785
ENSG00000176261.15,5786
ENSG00000176340.3,5787
ENSG00000176383.8,5788
ENSG00000176386.8,5789
ENSG00000176390.11,5790
ENSG00000176393.10,5791
ENSG00000176396.9,5792
ENSG00000176401.5,5793
ENSG00000176406.20,5794
ENSG00000176407.17,5795
ENSG00000176422.12,5796
ENSG00000176444.18,5797
ENSG00000176454.13,5798
ENSG00000176473.13,5799
ENSG00000176476.8,5800
ENSG00000176485.10,5801
ENSG00000176542.9,5802
ENSG00000176597.11,5803
ENSG00000176623.11,5804
ENSG00000176700.19,5805
ENSG00000176714.9,5806
ENSG00000176715.15,5807
ENSG00000176731.11,5808
ENSG00000176749.8,5809
ENSG00000176783.14,5810
ENSG00000176826.15,5811
ENSG00000176853.15,5812
ENSG00000176871.8,5813
ENSG00000176890.15,5814
ENSG00000176894.9,5815
ENSG00000176903.4,5816
ENSG00000176912.3,5817
ENSG00000176915.14,5818
ENSG00000176933.5,5819
ENSG00000176953.10,5820
ENSG00000176973.7,5821
ENSG00000176974.17,5822
ENSG00000176978.13,5823
ENSG00000176986.14,5824
ENSG00000176994.10,5825
ENSG00000177000.10,5826
ENSG00000177030.16,5827
ENSG00000177042.14,5828
ENSG00000177051.5,5829
ENSG00000177054.13,5830
ENSG00000177058.11,5831
ENSG00000177084.16,5832
ENSG00000177105.9,5833
ENSG00000177106.14,5834
ENSG00000177119.15,5835
ENSG00000177125.5,5836
ENSG00000177150.12,5837
ENSG00000177156.10,5838
ENSG00000177225.16,5839
ENSG00000177283.5,5840
ENSG00000177302.14,5841
ENSG00000177337.7,5842
ENSG00000177383.4,5843
ENSG00000177410.12,5844
ENSG00000177426.20,5845
ENSG00000177455.11,5846
ENSG00000177479.19,5847
ENSG00000177548.12,5848
ENSG00000177556.11,5849
ENSG00000177565.15,5850
ENSG00000177600.8,5851
ENSG00000177606.6,5852
ENSG00000177613.8,5853
ENSG00000177614.9,5854
ENSG00000177640.15,5855
ENSG00000177666.15,5856
ENSG00000177674.15,5857
ENSG00000177675.8,5858
ENSG00000177683.13,5859
ENSG00000177685.16,5860
ENSG00000177697.17,5861
ENSG00000177700.5,5862
ENSG00000177728.14,5863
ENSG00000177733.6,5864
ENSG00000177738.3,5865
ENSG00000177788.5,5866
ENSG00000177830.17,5867
ENSG00000177842.11,5868
ENSG00000177853.14,5869
ENSG00000177854.7,5870
ENSG00000177855.8,5871
ENSG00000177868.11,5872
ENSG00000177879.14,5873
ENSG00000177885.13,5874
ENSG00000177888.7,5875
ENSG00000177889.9,5876
ENSG00000177917.10,5877
ENSG00000177946.5,5878
ENSG00000177951.17,5879
ENSG00000177954.11,5880
ENSG00000177963.12,5881
ENSG00000177971.8,5882
ENSG00000177981.10,5883
ENSG00000178035.11,5884
ENSG00000178053.17,5885
ENSG00000178057.14,5886
ENSG00000178074.5,5887
ENSG00000178104.19,5888
ENSG00000178105.9,5889
ENSG00000178146.9,5890
ENSG00000178149.16,5891
ENSG00000178177.14,5892
ENSG00000178188.14,5893
ENSG00000178202.12,5894
ENSG00000178234.12,5895
ENSG00000178295.14,5896
ENSG00000178307.9,5897
ENSG00000178381.11,5898
ENSG00000178425.13,5899
ENSG00000178449.8,5900
ENSG00000178458.5,5901
ENSG00000178462.11,5902
ENSG00000178464.6,5903
ENSG00000178531.5,5904
ENSG00000178538.9,5905
ENSG00000178567.7,5906
ENSG00000178585.14,5907
ENSG00000178607.15,5908
ENSG00000178691.10,5909
ENSG00000178700.7,5910
ENSG00000178719.16,5911
ENSG00000178741.11,5912
ENSG00000178802.17,5913
ENSG00000178896.6,5914
ENSG00000178904.18,5915
ENSG00000178913.7,5916
ENSG00000178927.16,5917
ENSG00000178950.16,5918
ENSG00000178952.8,5919
ENSG00000178966.15,5920
ENSG00000178974.9,5921
ENSG00000178980.14,5922
ENSG00000178982.9,5923
ENSG00000178988.10,5924
ENSG00000178999.12,5925
ENSG00000179008.8,5926
ENSG00000179010.14,5927
ENSG00000179021.9,5928
ENSG00000179029.14,5929
ENSG00000179041.3,5930
ENSG00000179083.6,5931
ENSG00000179085.7,5932
ENSG00000179091.4,5933
ENSG00000179097.5,5934
ENSG00000179115.10,5935
ENSG00000179119.14,5936
ENSG00000179151.11,5937
ENSG00000179152.18,5938
ENSG00000179163.11,5939
ENSG00000179178.10,5940
ENSG00000179218.13,5941
ENSG00000179222.17,5942
ENSG00000179262.9,5943
ENSG00000179271.2,5944
ENSG00000179295.15,5945
ENSG00000179335.18,5946
ENSG00000179364.13,5947
ENSG00000179387.9,5948
ENSG00000179409.10,5949
ENSG00000179523.4,5950
ENSG00000179526.16,5951
ENSG00000179632.9,5952
ENSG00000179715.12,5953
ENSG00000179766.17,5954
ENSG00000179820.15,5955
