Base position	No. reads	Exon
108332413	0	NaN
108332414	0	NaN
108332415	0	NaN
108332416	0	NaN
108332417	0	NaN
108332418	0	NaN
108332419	0	NaN
108332420	0	NaN
108332421	0	NaN
108332422	0	NaN
108332423	0	NaN
108332424	0	NaN
108332425	0	NaN
108332426	0	NaN
108332427	0	NaN
108332428	0	NaN
108332429	0	NaN
108332430	0	NaN
108332431	0	NaN
108332432	0	NaN
108332433	0	NaN
108332434	0	NaN
108332435	0	NaN
108332436	0	NaN
108332437	0	NaN
108332438	0	NaN
108332439	0	NaN
108332440	0	NaN
108332441	0	NaN
108332442	0	NaN
108332443	0	NaN
108332444	0	NaN
108332445	0	NaN
108332446	0	NaN
108332447	0	NaN
108332448	0	NaN
108332449	0	NaN
108332450	0	NaN
108332451	0	NaN
108332452	0	NaN
108332453	0	NaN
108332454	0	NaN
108332455	0	NaN
108332456	0	NaN
108332457	0	NaN
108332458	0	NaN
108332459	0	NaN
108332460	0	NaN
108332461	0	NaN
108332462	0	NaN
108332463	0	NaN
108332464	0	NaN
108332465	0	NaN
108332466	0	NaN
108332467	0	NaN
108332468	0	NaN
108332469	0	NaN
108332470	0	NaN
108332471	0	NaN
108332472	0	NaN
108332473	0	NaN
108332474	0	NaN
108332475	0	NaN
108332476	0	NaN
108332477	0	NaN
108332478	0	NaN
108332479	0	NaN
108332480	0	NaN
108332481	0	NaN
108332482	0	NaN
108332483	0	NaN
108332484	0	NaN
108332485	0	NaN
108332486	0	NaN
108332487	0	NaN
108332488	0	NaN
108332489	0	NaN
108332490	0	NaN
108332491	0	NaN
108332492	0	NaN
108332493	0	NaN
108332494	0	NaN
108332495	0	NaN
108332496	0	NaN
108332497	0	NaN
108332498	0	NaN
108332499	0	NaN
108332500	0	NaN
108332501	0	NaN
108332502	0	NaN
108332503	0	NaN
108332504	0	NaN
108332505	0	NaN
108332506	0	NaN
108332507	0	NaN
108332508	0	NaN
108332509	0	NaN
108332510	0	NaN
108332511	0	NaN
108332512	0	NaN
108332513	0	NaN
108332514	0	NaN
108332515	0	NaN
108332516	0	NaN
108332517	0	NaN
108332518	0	NaN
108332519	0	NaN
108332520	0	NaN
108332521	0	NaN
108332522	0	NaN
108332523	0	NaN
108332524	0	NaN
108332525	0	NaN
108332526	0	NaN
108332527	0	NaN
108332528	0	NaN
108332529	0	NaN
108332530	0	NaN
108332531	0	NaN
108332532	0	NaN
108332533	0	NaN
108332534	0	NaN
108332535	0	NaN
108332536	0	NaN
108332537	0	NaN
108332538	0	NaN
108332539	0	NaN
108332540	0	NaN
108332541	0	NaN
108332542	0	NaN
108332543	0	NaN
108332544	0	NaN
108332545	0	NaN
108332546	0	NaN
108332547	0	NaN
108332548	0	NaN
108332549	0	NaN
108332550	0	NaN
108332551	0	NaN
108332552	0	NaN
108332553	0	NaN
108332554	0	NaN
108332555	0	NaN
108332556	0	NaN
108332557	0	NaN
108332558	0	NaN
108332559	0	NaN
108332560	0	NaN
108332561	0	NaN
108332562	0	NaN
108332563	0	NaN
108332564	0	NaN
108332565	0	NaN
108332566	0	NaN
108332567	0	NaN
108332568	0	NaN
108332569	0	NaN
108332570	0	NaN
108332571	0	NaN
108332572	0	NaN
108332573	0	NaN
108332574	0	NaN
108332575	0	NaN
108332576	0	NaN
108332577	0	NaN
108332578	0	NaN
108332579	0	NaN
108332580	0	NaN
108332581	0	NaN
108332582	0	NaN
108332583	0	NaN
108332584	0	NaN
108332585	0	NaN
108332586	0	NaN
108332587	0	NaN
108332588	0	NaN
108332589	0	NaN
108332590	0	NaN
108332591	0	NaN
108332592	0	NaN
108332593	0	NaN
108332594	0	NaN
108332595	0	NaN
108332596	0	NaN
108332597	0	NaN
108332598	0	NaN
108332599	0	NaN
108332600	0	NaN
108332601	0	NaN
108332602	0	NaN
108332603	0	NaN
108332604	0	NaN
108332605	0	NaN
108332606	0	NaN
108332607	0	NaN
108332608	0	NaN
108332609	0	NaN
108332610	0	NaN
108332611	0	NaN
108332612	0	NaN
108332613	0	NaN
108332614	0	NaN
108332615	0	NaN
108332616	0	NaN
108332617	0	NaN
108332618	0	NaN
108332619	0	NaN
108332620	0	NaN
108332621	0	NaN
108332622	0	NaN
108332623	0	NaN
108332624	0	NaN
108332625	0	NaN
108332626	0	NaN
108332627	0	NaN
108332628	0	NaN
108332629	0	NaN
108332630	0	NaN
108332631	0	NaN
108332632	0	NaN
108332633	0	NaN
108332634	0	NaN
108332635	0	NaN
108332636	0	NaN
108332637	0	NaN
108332638	0	NaN
108332639	0	NaN
108332640	0	NaN
108332641	0	NaN
108332642	0	NaN
108332643	0	NaN
108332644	0	NaN
108332645	0	NaN
108332646	0	NaN
108332647	0	NaN
108332648	0	NaN
108332649	0	NaN
108332650	0	NaN
108332651	0	NaN
108332652	0	NaN
108332653	0	NaN
108332654	0	NaN
108332655	0	NaN
108332656	0	NaN
108332657	0	NaN
108332658	0	NaN
108332659	0	NaN
108332660	0	NaN
108332661	0	NaN
108332662	0	NaN
108332663	0	NaN
108332664	0	NaN
108332665	0	NaN
108332666	0	NaN
108332667	0	NaN
108332668	0	NaN
108332669	0	NaN
108332670	0	NaN
108332671	0	NaN
108332672	0	NaN
108332673	0	NaN
108332674	0	NaN
108332675	0	NaN
108332676	0	NaN
108332677	0	NaN
108332678	0	NaN
108332679	0	NaN
108332680	0	NaN
108332681	0	NaN
108332682	0	NaN
108332683	0	NaN
108332684	0	NaN
108332685	0	NaN
108332686	0	NaN
108332687	0	NaN
108332688	0	NaN
108332689	0	NaN
108332690	0	NaN
108332691	0	NaN
108332692	0	NaN
108332693	0	NaN
108332694	0	NaN
108332695	0	NaN
108332696	0	NaN
108332697	0	NaN
108332698	0	NaN
108332699	0	NaN
108332700	0	NaN
108332701	0	NaN
108332702	0	NaN
108332703	0	NaN
108332704	0	NaN
108332705	0	NaN
108332706	0	NaN
108332707	0	NaN
108332708	0	NaN
108332709	0	NaN
108332710	0	NaN
108332711	0	NaN
108332712	0	NaN
108332713	0	NaN
108332714	0	NaN
108332715	0	NaN
108332716	0	NaN
108332717	0	NaN
108332718	0	NaN
108332719	0	NaN
108332720	0	NaN
108332721	0	NaN
108332722	0	NaN
108332723	0	NaN
108332724	0	NaN
108332725	0	NaN
108332726	0	NaN
108332727	0	NaN
108332728	0	NaN
108332729	0	NaN
108332730	0	NaN
108332731	0	NaN
108332732	0	NaN
108332733	0	NaN
108332734	0	NaN
108332735	0	NaN
108332736	0	NaN
108332737	0	NaN
108332738	0	NaN
108332739	0	NaN
108332740	0	NaN
108332741	0	NaN
108332742	0	NaN
108332743	0	NaN
108332744	0	NaN
108332745	0	NaN
108332746	0	NaN
108332747	0	NaN
108332748	0	NaN
108332749	0	NaN
108332750	0	NaN
108332751	0	NaN
108332752	0	NaN
108332753	0	NaN
108332754	0	NaN
108332755	0	NaN
108332756	0	NaN
108332757	0	NaN
108332758	0	NaN
108332759	0	NaN
108332760	0	NaN
108332761	0	NaN
108332762	0	NaN
108332763	0	NaN
108332764	0	NaN
108332765	0	NaN
108332766	0	NaN
108332767	0	NaN
108332768	0	NaN
108332769	0	NaN
108332770	0	NaN
108332771	0	NaN
108332772	0	NaN
108332773	0	NaN
108332774	0	NaN
108332775	0	NaN
108332776	0	NaN
108332777	0	NaN
108332778	0	NaN
108332779	0	NaN
108332780	0	NaN
108332781	0	NaN
108332782	0	NaN
108332783	0	NaN
108332784	0	NaN
108332785	0	NaN
108332786	0	NaN
108332787	0	NaN
108332788	0	NaN
108332789	0	NaN
108332790	0	NaN
108332791	0	NaN
108332792	0	NaN
108332793	0	NaN
108332794	0	NaN
108332795	0	NaN
108332796	0	NaN
108332797	0	NaN
108332798	0	NaN
108332799	0	NaN
108332800	0	NaN
108332801	0	NaN
108332802	0	NaN
108332803	0	NaN
108332804	0	NaN
108332805	0	NaN
108332806	0	NaN
108332807	0	NaN
108332808	0	NaN
108332809	0	NaN
108332810	0	NaN
108332811	0	NaN
108332812	0	NaN
108332813	0	NaN
108332814	0	NaN
108332815	0	NaN
108332816	0	NaN
108332817	0	NaN
108332818	0	NaN
108332819	0	NaN
108332820	0	NaN
108332821	0	NaN
108332822	0	NaN
108332823	0	NaN
108332824	0	NaN
108332825	0	NaN
108332826	0	NaN
108332827	0	NaN
108332828	0	NaN
108332829	0	NaN
108332830	0	NaN
108332831	0	NaN
108332832	0	NaN
108332833	0	NaN
108332834	0	NaN
108332835	0	NaN
108332836	0	NaN
108332837	0	NaN
108332838	0	NaN
108332839	0	NaN
108332840	0	NaN
108332841	0	NaN
108332842	0	NaN
108332843	0	NaN
108332844	0	NaN
108332845	0	NaN
108332846	0	NaN
108332847	0	NaN
108332848	0	NaN
108332849	0	NaN
108332850	0	NaN
108332851	0	NaN
108332852	0	NaN
108332853	0	NaN
108332854	0	NaN
108332855	0	NaN
108332856	0	NaN
108332857	0	NaN
108332858	0	NaN
108332859	0	NaN
108332860	0	NaN
108332861	0	NaN
108332862	0	NaN
108332863	0	NaN
108332864	0	NaN
108332865	0	NaN
108332866	0	NaN
108332867	0	NaN
108332868	0	NaN
108332869	0	NaN
108332870	0	NaN
108332871	0	NaN
108332872	0	NaN
108332873	0	NaN
108332874	0	NaN
108332875	0	NaN
108332876	0	NaN
108332877	0	NaN
108332878	0	NaN
108332879	0	NaN
108332880	0	NaN
108332881	0	NaN
108332882	0	NaN
108332883	0	NaN
108332884	0	NaN
108332885	0	NaN
108332886	0	NaN
108332887	0	NaN
108332888	0	NaN
108332889	0	NaN
108332890	0	NaN
108332891	0	NaN
108332892	0	NaN
108332893	0	NaN
108332894	0	NaN
108332895	0	NaN
108332896	0	NaN
108332897	0	NaN
108332898	0	NaN
108332899	0	NaN
108332900	0	NaN
108332901	0	NaN
108332902	0	NaN
108332903	0	NaN
108332904	0	NaN
108332905	0	NaN
108332906	0	NaN
108332907	0	NaN
108332908	0	NaN
108332909	0	NaN
108332910	0	NaN
108332911	0	NaN
108332912	0	NaN
108332913	0	NaN
108332914	0	NaN
108332915	0	NaN
108332916	0	NaN
108332917	0	NaN
108332918	0	NaN
108332919	0	NaN
108332920	0	NaN
108332921	0	NaN
108332922	0	NaN
108332923	0	NaN
108332924	0	NaN
108332925	0	NaN
108332926	0	NaN
108332927	0	NaN
108332928	0	NaN
108332929	0	NaN
108332930	0	NaN
108332931	0	NaN
108332932	0	NaN
108332933	0	NaN
108332934	0	NaN
108332935	0	NaN
108332936	0	NaN
108332937	0	NaN
108332938	0	NaN
108332939	0	NaN
108332940	0	NaN
108332941	0	NaN
108332942	0	NaN
108332943	0	NaN
108332944	0	NaN
108332945	0	NaN
108332946	0	NaN
108332947	0	NaN
108332948	0	NaN
108332949	0	NaN
108332950	0	NaN
108332951	0	NaN
108332952	0	NaN
108332953	0	NaN
108332954	0	NaN
108332955	0	NaN
108332956	0	NaN
108332957	0	NaN
108332958	0	NaN
108332959	0	NaN
108332960	0	NaN
108332961	0	NaN
108332962	0	NaN
108332963	0	NaN
108332964	0	NaN
108332965	0	NaN
108332966	0	NaN
108332967	0	NaN
108332968	0	NaN
108332969	0	NaN
108332970	0	NaN
108332971	0	NaN
108332972	0	NaN
108332973	0	NaN
108332974	0	NaN
108332975	0	NaN
108332976	0	NaN
108332977	0	NaN
108332978	0	NaN
108332979	0	NaN
108332980	0	NaN
108332981	0	NaN
108332982	0	NaN
108332983	0	NaN
108332984	0	NaN
108332985	0	NaN
108332986	0	NaN
108332987	0	NaN
108332988	0	NaN
108332989	0	NaN
108332990	0	NaN
108332991	0	NaN
108332992	0	NaN
108332993	0	NaN
108332994	0	NaN
108332995	0	NaN
108332996	0	NaN
108332997	0	NaN
108332998	0	NaN
108332999	0	NaN
108333000	0	NaN
108333001	0	NaN
108333002	0	NaN
108333003	0	NaN
108333004	0	NaN
108333005	0	NaN
108333006	0	NaN
108333007	0	NaN
108333008	0	NaN
108333009	0	NaN
108333010	0	NaN
108333011	0	NaN
108333012	0	NaN
108333013	0	NaN
108333014	0	NaN
108333015	0	NaN
108333016	0	NaN
108333017	0	NaN
108333018	0	NaN
108333019	0	NaN
108333020	0	NaN
108333021	0	NaN
108333022	0	NaN
108333023	0	NaN
108333024	0	NaN
108333025	0	NaN
108333026	0	NaN
108333027	0	NaN
108333028	0	NaN
108333029	0	NaN
108333030	0	NaN
108333031	0	NaN
108333032	0	NaN
108333033	0	NaN
108333034	0	NaN
108333035	0	NaN
108333036	0	NaN
108333037	0	NaN
108333038	0	NaN
108333039	0	NaN
108333040	0	NaN
108333041	0	NaN
108333042	0	NaN
108333043	0	NaN
108333044	0	NaN
108333045	0	NaN
108333046	0	NaN
108333047	0	NaN
108333048	0	NaN
108333049	0	NaN
108333050	0	NaN
108333051	0	NaN
108333052	0	NaN
108333053	0	NaN
108333054	0	NaN
108333055	0	NaN
108333056	0	NaN
108333057	0	NaN
108333058	0	NaN
108333059	0	NaN
108333060	0	NaN
108333061	0	NaN
108333062	0	NaN
108333063	0	NaN
108333064	0	NaN
108333065	0	NaN
108333066	0	NaN
108333067	0	NaN
108333068	0	NaN
108333069	0	NaN
108333070	0	NaN
108333071	0	NaN
108333072	0	NaN
108333073	0	NaN
108333074	0	NaN
108333075	0	NaN
108333076	0	NaN
108333077	0	NaN
108333078	0	NaN
108333079	0	NaN
108333080	0	NaN
108333081	0	NaN
108333082	0	NaN
108333083	0	NaN
108333084	0	NaN
108333085	0	NaN
108333086	0	NaN
108333087	0	NaN
108333088	0	NaN
108333089	0	NaN
108333090	0	NaN
108333091	0	NaN
108333092	0	NaN
108333093	0	NaN
108333094	0	NaN
108333095	0	NaN
108333096	0	NaN
108333097	0	NaN
108333098	0	NaN
108333099	0	NaN
108333100	0	NaN
108333101	0	NaN
108333102	0	NaN
108333103	0	NaN
108333104	0	NaN
108333105	0	NaN
108333106	0	NaN
108333107	0	NaN
108333108	0	NaN
108333109	0	NaN
108333110	0	NaN
108333111	0	NaN
108333112	0	NaN
108333113	0	NaN
108333114	0	NaN
108333115	0	NaN
108333116	0	NaN
108333117	0	NaN
108333118	0	NaN
108333119	0	NaN
108333120	0	NaN
108333121	0	NaN
108333122	0	NaN
108333123	0	NaN
108333124	0	NaN
108333125	0	NaN
108333126	0	NaN
108333127	0	NaN
108333128	0	NaN
108333129	0	NaN
108333130	0	NaN
108333131	0	NaN
108333132	0	NaN
108333133	0	NaN
108333134	0	NaN
108333135	0	NaN
108333136	0	NaN
108333137	0	NaN
108333138	0	NaN
108333139	0	NaN
108333140	0	NaN
108333141	0	NaN
108333142	0	NaN
108333143	0	NaN
108333144	0	NaN
108333145	0	NaN
108333146	0	NaN
108333147	0	NaN
108333148	0	NaN
108333149	0	NaN
108333150	0	NaN
108333151	0	NaN
108333152	0	NaN
108333153	0	NaN
108333154	0	NaN
108333155	0	NaN
108333156	0	NaN
108333157	0	NaN
108333158	0	NaN
108333159	0	NaN
108333160	0	NaN
108333161	0	NaN
108333162	0	NaN
108333163	0	NaN
108333164	0	NaN
108333165	0	NaN
108333166	0	NaN
108333167	0	NaN
108333168	0	NaN
108333169	0	NaN
108333170	0	NaN
108333171	0	NaN
108333172	0	NaN
108333173	0	NaN
108333174	0	NaN
108333175	0	NaN
108333176	0	NaN
108333177	0	NaN
108333178	0	NaN
108333179	0	NaN
108333180	0	NaN
108333181	0	NaN
108333182	0	NaN
108333183	0	NaN
108333184	0	NaN
108333185	0	NaN
108333186	0	NaN
108333187	0	NaN
108333188	0	NaN
108333189	0	NaN
108333190	0	NaN
108333191	0	NaN
108333192	0	NaN
108333193	0	NaN
108333194	0	NaN
108333195	0	NaN
108333196	0	NaN
108333197	0	NaN
108333198	0	NaN
108333199	0	NaN
108333200	0	NaN
108333201	0	NaN
108333202	0	NaN
108333203	0	NaN
108333204	0	NaN
108333205	0	NaN
108333206	0	NaN
108333207	0	NaN
108333208	0	NaN
108333209	0	NaN
108333210	0	NaN
108333211	0	NaN
108333212	0	NaN
108333213	0	NaN
108333214	0	NaN
108333215	0	NaN
108333216	0	NaN
108333217	0	NaN
108333218	0	NaN
108333219	0	NaN
108333220	0	NaN
108333221	0	NaN
108333222	0	NaN
108333223	0	NaN
108333224	0	NaN
108333225	0	NaN
108333226	0	NaN
108333227	0	NaN
108333228	0	NaN
108333229	0	NaN
108333230	0	NaN
108333231	0	NaN
108333232	0	NaN
108333233	0	NaN
108333234	0	NaN
108333235	0	NaN
108333236	0	NaN
108333237	0	NaN
108333238	0	NaN
108333239	0	NaN
108333240	0	NaN
108333241	0	NaN
108333242	0	NaN
108333243	0	NaN
108333244	0	NaN
108333245	0	NaN
108333246	0	NaN
108333247	0	NaN
108333248	0	NaN
108333249	0	NaN
108333250	0	NaN
108333251	0	NaN
108333252	0	NaN
108333253	0	NaN
108333254	0	NaN
108333255	0	NaN
108333256	0	NaN
108333257	0	NaN
108333258	0	NaN
108333259	0	NaN
108333260	0	NaN
108333261	0	NaN
108333262	0	NaN
108333263	0	NaN
108333264	0	NaN
108333265	0	NaN
108333266	0	NaN
108333267	0	NaN
108333268	0	NaN
108333269	0	NaN
108333270	0	NaN
108333271	0	NaN
108333272	0	NaN
108333273	0	NaN
108333274	0	NaN
108333275	0	NaN
108333276	0	NaN
108333277	0	NaN
108333278	0	NaN
108333279	0	NaN
108333280	0	NaN
108333281	0	NaN
108333282	0	NaN
108333283	0	NaN
108333284	0	NaN
108333285	0	NaN
108333286	0	NaN
108333287	0	NaN
108333288	0	NaN
108333289	0	NaN
108333290	0	NaN
108333291	0	NaN
108333292	0	NaN
108333293	0	NaN
108333294	0	NaN
108333295	0	NaN
108333296	0	NaN
108333297	0	NaN
108333298	0	NaN
108333299	0	NaN
108333300	0	NaN
108333301	0	NaN
108333302	0	NaN
108333303	0	NaN
108333304	0	NaN
108333305	0	NaN
108333306	0	NaN
108333307	0	NaN
108333308	0	NaN
108333309	0	NaN
108333310	0	NaN
108333311	0	NaN
108333312	0	NaN
108333313	0	NaN
108333314	0	NaN
108333315	0	NaN
108333316	0	NaN
108333317	0	NaN
108333318	0	NaN
108333319	0	NaN
108333320	0	NaN
108333321	0	NaN
108333322	0	NaN
108333323	0	NaN
108333324	0	NaN
108333325	0	NaN
108333326	0	NaN
108333327	0	NaN
108333328	0	NaN
108333329	0	NaN
108333330	0	NaN
108333331	0	NaN
108333332	0	NaN
108333333	0	NaN
108333334	0	NaN
108333335	0	NaN
108333336	0	NaN
108333337	0	NaN
108333338	0	NaN
108333339	0	NaN
108333340	0	NaN
108333341	0	NaN
108333342	0	NaN
108333343	0	NaN
108333344	0	NaN
108333345	0	NaN
108333346	0	NaN
108333347	0	NaN
108333348	0	NaN
108333349	0	NaN
108333350	0	NaN
108333351	0	NaN
108333352	0	NaN
108333353	0	NaN
108333354	0	NaN
108333355	0	NaN
108333356	0	NaN
108333357	0	NaN
108333358	0	NaN
108333359	0	NaN
108333360	0	NaN
108333361	0	NaN
108333362	0	NaN
108333363	0	NaN
108333364	0	NaN
108333365	0	NaN
108333366	0	NaN
108333367	0	NaN
108333368	0	NaN
108333369	0	NaN
108333370	0	NaN
108333371	0	NaN
108333372	0	NaN
108333373	0	NaN
108333374	0	NaN
108333375	0	NaN
108333376	0	NaN
108333377	0	NaN
108333378	0	NaN
108333379	0	NaN
108333380	0	NaN
108333381	0	NaN
108333382	0	NaN
108333383	0	NaN
108333384	0	NaN
108333385	0	NaN
108333386	0	NaN
108333387	0	NaN
108333388	0	NaN
108333389	0	NaN
108333390	0	NaN
108333391	0	NaN
108333392	0	NaN
108333393	0	NaN
108333394	0	NaN
108333395	0	NaN
108333396	0	NaN
108333397	0	NaN
108333398	0	NaN
108333399	0	NaN
108333400	0	NaN
108333401	0	NaN
108333402	0	NaN
108333403	0	NaN
108333404	0	NaN
108333405	0	NaN
108333406	0	NaN
108333407	0	NaN
108333408	0	NaN
108333409	0	NaN
108333410	0	NaN
108333411	0	NaN
108333412	0	NaN
108333413	0	NaN
108333414	0	NaN
108333415	0	NaN
108333416	0	NaN
108333417	0	NaN
108333418	0	NaN
108333419	0	NaN
108333420	0	NaN
108333421	0	NaN
108333422	0	NaN
108333423	0	NaN
108333424	0	NaN
108333425	0	NaN
108333426	0	NaN
108333427	0	NaN
108333428	0	NaN
108333429	0	NaN
108333430	0	NaN
108333431	0	NaN
108333432	0	NaN
108333433	0	NaN
108333434	0	NaN
108333435	0	NaN
108333436	0	NaN
108333437	0	NaN
108333438	0	NaN
108333439	0	NaN
108333440	0	NaN
108333441	0	NaN
108333442	0	NaN
108333443	0	NaN
108333444	0	NaN
108333445	0	NaN
108333446	0	NaN
108333447	0	NaN
108333448	0	NaN
108333449	0	NaN
108333450	0	NaN
108333451	0	NaN
108333452	0	NaN
108333453	0	NaN
108333454	0	NaN
108333455	0	NaN
108333456	0	NaN
108333457	0	NaN
108333458	0	NaN
108333459	0	NaN
108333460	0	NaN
108333461	0	NaN
108333462	0	NaN
108333463	0	NaN
108333464	0	NaN
108333465	0	NaN
108333466	0	NaN
108333467	0	NaN
108333468	0	NaN
108333469	0	NaN
108333470	0	NaN
108333471	0	NaN
108333472	0	NaN
108333473	0	NaN
108333474	0	NaN
108333475	0	NaN
108333476	0	NaN
108333477	0	NaN
108333478	0	NaN
108333479	0	NaN
108333480	0	NaN
108333481	0	NaN
108333482	0	NaN
108333483	0	NaN
108333484	0	NaN
108333485	0	NaN
108333486	0	NaN
108333487	0	NaN
108333488	0	NaN
108333489	0	NaN
108333490	0	NaN
108333491	0	NaN
108333492	0	NaN
108333493	0	NaN
108333494	0	NaN
108333495	0	NaN
108333496	0	NaN
108333497	0	NaN
108333498	0	NaN
108333499	0	NaN
108333500	0	NaN
108333501	0	NaN
108333502	0	NaN
108333503	0	NaN
108333504	0	NaN
108333505	0	NaN
108333506	0	NaN
108333507	0	NaN
108333508	0	NaN
108333509	0	NaN
108333510	0	NaN
108333511	0	NaN
108333512	0	NaN
108333513	0	NaN
108333514	0	NaN
108333515	0	NaN
108333516	0	NaN
108333517	0	NaN
108333518	0	NaN
108333519	0	NaN
108333520	0	NaN
108333521	0	NaN
108333522	0	NaN
108333523	0	NaN
108333524	0	NaN
108333525	0	NaN
108333526	0	NaN
108333527	0	NaN
108333528	0	NaN
108333529	0	NaN
108333530	0	NaN
108333531	0	NaN
108333532	0	NaN
108333533	0	NaN
108333534	0	NaN
108333535	0	NaN
108333536	0	NaN
108333537	0	NaN
108333538	0	NaN
108333539	0	NaN
108333540	0	NaN
108333541	0	NaN
108333542	0	NaN
108333543	0	NaN
108333544	0	NaN
108333545	0	NaN
108333546	0	NaN
108333547	0	NaN
108333548	0	NaN
108333549	0	NaN
108333550	0	NaN
108333551	0	NaN
108333552	0	NaN
108333553	0	NaN
108333554	0	NaN
108333555	0	NaN
108333556	0	NaN
108333557	0	NaN
108333558	0	NaN
108333559	0	NaN
108333560	0	NaN
108333561	0	NaN
108333562	0	NaN
108333563	0	NaN
108333564	0	NaN
108333565	0	NaN
108333566	0	NaN
108333567	0	NaN
108333568	0	NaN
108333569	0	NaN
108333570	0	NaN
108333571	0	NaN
108333572	0	NaN
108333573	0	NaN
108333574	0	NaN
108333575	0	NaN
108333576	0	NaN
108333577	0	NaN
108333578	0	NaN
108333579	0	NaN
108333580	0	NaN
108333581	0	NaN
108333582	0	NaN
108333583	0	NaN
108333584	0	NaN
108333585	0	NaN
108333586	0	NaN
108333587	0	NaN
108333588	0	NaN
108333589	0	NaN
108333590	0	NaN
108333591	0	NaN
108333592	0	NaN
108333593	0	NaN
108333594	0	NaN
108333595	0	NaN
108333596	0	NaN
108333597	0	NaN
108333598	0	NaN
108333599	0	NaN
108333600	0	NaN
108333601	0	NaN
108333602	0	NaN
108333603	0	NaN
108333604	0	NaN
108333605	0	NaN
108333606	0	NaN
108333607	0	NaN
108333608	0	NaN
108333609	0	NaN
108333610	0	NaN
108333611	0	NaN
108333612	0	NaN
108333613	0	NaN
108333614	0	NaN
108333615	0	NaN
108333616	0	NaN
108333617	0	NaN
108333618	0	NaN
108333619	0	NaN
108333620	0	NaN
108333621	0	NaN
108333622	0	NaN
108333623	0	NaN
108333624	0	NaN
108333625	0	NaN
108333626	0	NaN
108333627	0	NaN
108333628	0	NaN
108333629	0	NaN
108333630	0	NaN
108333631	0	NaN
108333632	0	NaN
108333633	0	NaN
108333634	0	NaN
108333635	0	NaN
108333636	0	NaN
108333637	0	NaN
108333638	0	NaN
108333639	0	NaN
108333640	0	NaN
108333641	0	NaN
108333642	0	NaN
108333643	0	NaN
108333644	0	NaN
108333645	0	NaN
108333646	0	NaN
108333647	0	NaN
108333648	0	NaN
108333649	0	NaN
108333650	0	NaN
108333651	0	NaN
108333652	0	NaN
108333653	0	NaN
108333654	0	NaN
108333655	0	NaN
108333656	0	NaN
108333657	0	NaN
108333658	0	NaN
108333659	0	NaN
108333660	0	NaN
108333661	0	NaN
108333662	0	NaN
108333663	0	NaN
108333664	0	NaN
108333665	0	NaN
108333666	0	NaN
108333667	0	NaN
108333668	0	NaN
108333669	0	NaN
108333670	0	NaN
108333671	0	NaN
108333672	0	NaN
108333673	0	NaN
108333674	0	NaN
108333675	0	NaN
108333676	0	NaN
108333677	0	NaN
108333678	0	NaN
108333679	0	NaN
108333680	0	NaN
108333681	0	NaN
108333682	0	NaN
108333683	0	NaN
108333684	0	NaN
108333685	0	NaN
108333686	0	NaN
108333687	0	NaN
108333688	0	NaN
108333689	0	NaN
108333690	0	NaN
108333691	0	NaN
108333692	0	NaN
108333693	0	NaN
108333694	0	NaN
108333695	0	NaN
108333696	0	NaN
108333697	0	NaN
108333698	0	NaN
108333699	0	NaN
108333700	0	NaN
108333701	0	NaN
108333702	0	NaN
108333703	0	NaN
108333704	0	NaN
108333705	0	NaN
108333706	0	NaN
108333707	0	NaN
108333708	0	NaN
108333709	0	NaN
108333710	0	NaN
108333711	0	NaN
108333712	0	NaN
108333713	0	NaN
108333714	0	NaN
108333715	0	NaN
108333716	0	NaN
108333717	0	NaN
108333718	0	NaN
108333719	0	NaN
108333720	0	NaN
108333721	0	NaN
108333722	0	NaN
108333723	0	NaN
108333724	0	NaN
108333725	0	NaN
108333726	0	NaN
108333727	0	NaN
108333728	0	NaN
108333729	0	NaN
108333730	0	NaN
108333731	0	NaN
108333732	0	NaN
108333733	0	NaN
108333734	0	NaN
108333735	0	NaN
108333736	0	NaN
108333737	0	NaN
108333738	0	NaN
108333739	0	NaN
108333740	0	NaN
108333741	0	NaN
108333742	0	NaN
108333743	0	NaN
108333744	0	NaN
108333745	0	NaN
108333746	0	NaN
108333747	0	NaN
108333748	0	NaN
108333749	0	NaN
108333750	0	NaN
108333751	0	NaN
108333752	0	NaN
108333753	0	NaN
108333754	0	NaN
108333755	0	NaN
108333756	0	NaN
108333757	0	NaN
108333758	0	NaN
108333759	0	NaN
108333760	0	NaN
108333761	0	NaN
108333762	0	NaN
108333763	0	NaN
108333764	0	NaN
108333765	0	NaN
108333766	0	NaN
108333767	0	NaN
108333768	0	NaN
108333769	0	NaN
108333770	0	NaN
108333771	0	NaN
108333772	0	NaN
108333773	0	NaN
108333774	0	NaN
108333775	0	NaN
108333776	0	NaN
108333777	0	NaN
108333778	0	NaN
108333779	0	NaN
108333780	0	NaN
108333781	0	NaN
108333782	0	NaN
108333783	0	NaN
108333784	0	NaN
108333785	0	NaN
108333786	0	NaN
108333787	0	NaN
108333788	0	NaN
108333789	0	NaN
108333790	0	NaN
108333791	0	NaN
108333792	0	NaN
108333793	0	NaN
108333794	0	NaN
108333795	0	NaN
108333796	0	NaN
108333797	0	NaN
108333798	0	NaN
108333799	0	NaN
108333800	0	NaN
108333801	0	NaN
108333802	0	NaN
108333803	0	NaN
108333804	0	NaN
108333805	0	NaN
108333806	0	NaN
108333807	0	NaN
108333808	0	NaN
108333809	0	NaN
108333810	0	NaN
